Node	MeanAbsOutCoh	MeanAbsInCoh	NodeLevel	DiagCohval	Locus_tag	NCBI_gene_ID	Uniprot_ID	Synonyms	Product_function	NDA_component	Uniprot_ID_clean	GO_terms	Is_TF_GO	Is_SignalingReceptor_GO	Is_HistKinase_GO	Is_SignallingTransducer_GO
entS		0.8599615502513792	Output		b0591	946268	P24077	ybdA,JW0583	enterobactin efflux transporter EntS	Basal machinery	P24077	['GO:0015562', 'GO:0042931']	False	False	False	False
rcsD		0.697995956450182	Output		b2216	946717	P39838	JW2204,yojP,yojQ,yojN	RcsD phosphotransferase	Basal machinery	P39838	['GO:0005524', 'GO:0009927', 'GO:0000155', 'GO:0016774']	False	False	True	True
cspB		0.8599615502513792	Output		b1557	946091	P36995	JW1549	Qin prophage; cold shock protein; predicted DNA-binding transcriptional regulator	Basal machinery	P36995	['GO:0003676', 'GO:0003723', 'GO:0098847', 'GO:0003697']	False	False	False	False
era		0.8599615502513792	Output		b2566	947036	P06616	rbaA,JW2550,sdgE	GTP-binding protein	Basal machinery	P06616	['GO:0005525', 'GO:0003924', 'GO:0097216', 'GO:0043024', 'GO:0003723', 'GO:0019843', 'GO:0070181']	False	False	False	False
glgX		0.8599615502513792	Output		b3431	947941	P15067	glyX,JW3394	glycogen phosphorylase-limit dextrin &alpha;-1,6-glucohydrolase	Basal machinery	P15067	['GO:0004135', 'GO:0004133']	False	False	False	False
amiB		0.8599615502513792	Output		b4169	948683	P26365	JW4127,yjeD	N-acetylmuramoyl-L-alanine amidase 2	Basal machinery	P26365	['GO:0008745']	False	False	False	False
yjeF		0.8599615502513792	Output		b4167		P31806	nnr,JW4125	NAD(P)HX epimerase / NAD(P)HX dehydratase	Basal machinery	P31806	['GO:0052855', 'GO:0005524', 'GO:0046872', 'GO:0052856']	False	False	False	False
frsA		0.8599615502513792	Output		b0239	946039	P04335	yafA,JW0229	fermentation/respiration switch protein	Basal machinery	P04335	['GO:0106435', 'GO:0016787']	False	False	False	False
rirA		0.8599615502513792	Output							Basal machinery		[]	False	False	False	False
gcvR		0.8599615502513792	Output		b2479	946950	P0A9I3	JW2464,yffD	GcvR predicted transcriptional regulator	Basal machinery	P0A9I3	[]	False	False	False	False
prfC		0.8599615502513792	Output		b4375	948897	P0A7I4	miaD,tos,JW5873	peptide chain release factor RF3	Basal machinery	P0A7I4	['GO:0019003', 'GO:0005525', 'GO:0003924', 'GO:0097216', 'GO:0016150', 'GO:0016149']	False	False	False	False
degS		0.8599615502513792	Output		b3235	947865	P0AEE3	JW3204,hhoB,htrH	DegS serine endoprotease	Basal machinery	P0AEE3	['GO:0042802', 'GO:0008233', 'GO:0004252', 'GO:0008236']	False	False	False	False
glyS		0.8599615502513792	Output		b3559	948080	P00961	glyS(B),JW3530	glycyl-tRNA synthetase, &beta; subunit	Basal machinery	P00961	['GO:0004814', 'GO:0005524', 'GO:0004820', 'GO:0000049']	False	False	False	False
glyQ		0.8599615502513792	Output		b3560	948079	P00960	glyS(A),JW3531	glycyl-tRNA synthetase, &alpha; subunit	Basal machinery	P00960	['GO:0005524', 'GO:0004820']	False	False	False	False
glyA		0.813545207168804	Output		b2551	947022	P0A825	JW2535	serine hydroxymethyltransferase	Intermodular	P0A825	['GO:0004372', 'GO:0042802', 'GO:0008732', 'GO:0042803', 'GO:0030170', 'GO:0008270']	False	False	False	False
ydfA		0.8599615502513792	Output		b1571	946082	P0ACW8	yuaS,JW1563	Qin prophage; predicted protein	Basal machinery	P0ACW8	[]	False	False	False	False
ydfC		0.8599615502513792	Output		b1573	946107	P21418	JW1565,rzpQ	Qin prophage; predicted protein	Basal machinery	P21418	[]	False	False	False	False
ydfB		0.8599615502513792	Output		b1572	946176	P29009	JW1564	Qin prophage; small protein	Basal machinery	P29009	[]	False	False	False	False
aroF		0.44960761732057253	Output		b2601	947084	P00888	JW2582	AroF	M37.19	P00888	['GO:0003849', 'GO:0042802']	False	False	False	False
nei		0.8599615502513792	Output		b0714	945320	P50465	JW0704	endonuclease VIII	Basal machinery	P50465	['GO:0140078', 'GO:0003684', 'GO:0003906', 'GO:0000703', 'GO:0008270']	False	False	False	False
menA		0.8599615502513792	Output		b3930	948418	P32166	JW3901,yiiW	1,4-dihydroxy-2-naphthoate octaprenyltransferase	Basal machinery	P32166	['GO:0046428', 'GO:0000287', 'GO:0004659']	False	False	False	False
tonB		0.8599615502513792	Output		b1252	945843	P02929	exbA,JW5195	TonB energy transducing system - TonB subunit	Basal machinery	P02929	['GO:0031992', 'GO:0019904']	False	False	False	True
frr		0.8599615502513792	Output		b0172	946122	P0A805	JW0167,rrf	ribosome recycling factor	Basal machinery	P0A805	['GO:0043023']	False	False	False	False
prs		0.8599615502513792	Output		b1207	945772	P0A717	prsA,JW1198	ribose-phosphate diphosphokinase	Basal machinery	P0A717	['GO:0043531', 'GO:0005524', 'GO:0042802', 'GO:0016301', 'GO:0000287', 'GO:0042301', 'GO:0004749']	False	False	False	False
glnB		0.8599615502513792	Output		b2553	947016	P0A9Z1	JW2537	PII	Basal machinery	P0A9Z1	['GO:0005524', 'GO:0008047', 'GO:0030234', 'GO:0042802', 'GO:0036094']	False	False	False	False
glnS		0.8846122056017509	Output		b0680	945310	P00962	JW0666	glutaminyl-tRNA synthetase	Basal machinery	P00962	['GO:0005524', 'GO:0004819']	False	False	False	False
cspC		0.8599615502513792	Output		b1823	946339	P0A9Y6	JW1812,msmB	stress protein, member of the CspA family	Basal machinery	P0A9Y6	['GO:0003676', 'GO:0042803', 'GO:0051087', 'GO:0003723', 'GO:0003697', 'GO:0001072']	True	False	False	False
rnc		0.8599615502513792	Output		b2567	947033	P0A7Y0	JW2551	RNase III	Basal machinery	P0A7Y0	['GO:0005524', 'GO:0003725', 'GO:0019899', 'GO:0000287', 'GO:0042803', 'GO:0004525', 'GO:0019843']	False	False	False	False
rnb		0.8599615502513792	Output		b1286	945864	P30850	JW1279	ribonuclease II	Basal machinery	P30850	['GO:0008408', 'GO:0008859', 'GO:0003723']	False	False	False	False
rne		0.8599615502513792	Output		b1084	945641	P21513	ams,JW1071,hmp1	RNase E	Basal machinery	P21513	['GO:0008312', 'GO:0017151', 'GO:0042802', 'GO:0000287', 'GO:0060090', 'GO:0008995', 'GO:0003723', 'GO:0004521', 'GO:0004540', 'GO:0019843', 'GO:0000049', 'GO:0008270']	False	False	False	False
rnd		0.8599615502513792	Output		b1804	946328	P09155	JW1793	RNase D	Basal machinery	P09155	['GO:0000175', 'GO:0003676', 'GO:0000166', 'GO:0033890']	False	False	False	False
rraB		0.8599615502513792	Output		b4255	948773	P0AF90	yjgD,JW4212	ribonuclease E inhibitor protein B	Basal machinery	P0AF90	['GO:0060698', 'GO:0019899', 'GO:0042803', 'GO:0008428']	False	False	False	False
deaD		0.8599615502513792	Output		b3162	947674	P0A9P6	JW5531,mssB,rhlD,csdA	DeaD, DEAD-box RNA helicase	Basal machinery	P0A9P6	['GO:0005524', 'GO:0016887', 'GO:0042803', 'GO:0003724', 'GO:0033592']	False	False	False	False
ypfN		0.8599615502513792	Output		b4547	1450286	Q2EET2	JW2457	predicted protein	Basal machinery	Q2EET2	[]	False	False	False	False
adeD		0.697995956450182	Output		b3665		P31441	ade,yicP,JW3640	cryptic adenine deaminase monomer	Basal machinery	P31441	['GO:0000034', 'GO:0004096', 'GO:0008198', 'GO:0030145', 'GO:0042803']	False	False	False	False
ribE		0.8846122056017509	Output		b0415	946453	P61714	ybaF,JW0405,ribH	RibE	Basal machinery	P61714	['GO:0000906']	False	False	False	False
ribD		0.8599615502513792	Output		b0414	945620	P25539	JW0404,ybaE,ribG	fused diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase	Basal machinery	P25539	['GO:0008703', 'GO:0008835', 'GO:0050661', 'GO:0008270']	False	False	False	False
ribF		0.8599615502513792	Output		b0025	949129	P0AG40	JW0023,yaaC	bifunctional riboflavin kinase / FMN adenylyltransferase	Basal machinery	P0AG40	['GO:0005524', 'GO:0003919', 'GO:0008531']	False	False	False	False
pheA		0.8138157576911319	Output		b2599	947081	P0A9J8	JW2580	PheA	M37.50	P0A9J8	['GO:0004106', 'GO:0004664', 'GO:0042803']	False	False	False	False
pheL		0.8599615502513792	Output		b2598	947080	P0AD72	JW2579,pheAE	leader peptide of chorismate mutase-P-prephenate dehydratase	Basal machinery	P0AD72	[]	False	False	False	False
pheP		0.8599615502513792	Output		b0576	945199	P24207	JW0565	phenylalanine:H<sup>+</sup> symporter PheP	Basal machinery	P24207	[]	False	False	False	False
ileS		0.8846122056017509	Output		b0026	944761	P00956	JW0024,ilvS	isoleucyl-tRNA synthetase	Basal machinery	P00956	['GO:0002161', 'GO:0005524', 'GO:0004822', 'GO:0000049', 'GO:0008270']	False	False	False	False
panD		0.8599615502513792	Output		b0131	945686	P0A790	JW0127	PanD proenzyme, &pi; protein	Basal machinery	P0A790	['GO:0004068']	False	False	False	False
loiP		0.8599615502513792	Output		b2936	945173	P25894	JW2903,yggG	outer membrane metallopeptidase	Basal machinery	P25894	['GO:0046872', 'GO:0004222', 'GO:0008237']	False	False	False	False
b1665		0.8599615502513792	Output		b1665			valV		Basal machinery		[]	False	False	False	False
b1666		0.8599615502513792	Output		b1666			valW		Basal machinery		[]	False	False	False	False
yhjR		0.8599615502513792	Output		b3535	948051	P0ADJ3	JW3503	conserved protein	Basal machinery	P0ADJ3	[]	False	False	False	False
glmU		0.8599615502513792	Output		b3730	948246	P0ACC7	yieA,JW3708	GlmU	M37.8	P0ACC7	['GO:0019134', 'GO:0042802', 'GO:0000287', 'GO:0003977']	False	False	False	False
glmS		0.8599615502513792	Output		b3729	948241	P17169	JW3707	GlmS	M37.8	P17169	['GO:0097367', 'GO:0004360']	False	False	False	False
hscB		0.8599615502513792	Output		b2527	946995	P0A6L9	yfhE,JW2511	co-chaperone for [Fe-S] cluster biosynthesis	Basal machinery	P0A6L9	['GO:0001671', 'GO:0051087']	False	False	False	False
hscA		0.8599615502513792	Output		b2526	944885	P0A6Z1	hsc,JW2510	chaperone for [Fe-S] cluster biosynthesis	Basal machinery	P0A6Z1	['GO:0043531', 'GO:0005524', 'GO:0016887', 'GO:0140662', 'GO:0031072', 'GO:0044183', 'GO:0051082']	False	False	False	False
acpP		0.8599615502513792	Output		b1094	944805	P0A6A8	JW1080	apo-[acyl carrier protein]	Basal machinery	P0A6A8	['GO:0000035', 'GO:0000036', 'GO:0008289', 'GO:0031177']	False	False	False	False
acpS		0.8599615502513792	Output		b2563	947037	P24224	JW2547,dpj	AcpS	Basal machinery	P24224	['GO:0008897', 'GO:0000287', 'GO:0016740']	False	False	False	False
b3174		0.8599615502513792	Output		b3174			leuU		Basal machinery		[]	False	False	False	False
def		0.8599615502513792	Output		b3287	947780	P0A6K3	JW3248,fms	peptide deformylase	Basal machinery	P0A6K3	['GO:0008198', 'GO:0016787', 'GO:0042586', 'GO:0043022', 'GO:0008270']	False	False	False	False
thrL		0.8599615502513792	Output		b0001	944742	P0AD86	JW4367	thr operon leader peptide	Basal machinery	P0AD86	[]	False	False	False	False
thrB		0.8599615502513792	Output		b0003	947498	P00547	JW0002	ThrB	Basal machinery	P00547	['GO:0005524', 'GO:0004413']	False	False	False	False
thrC		0.8599615502513792	Output		b0004	945198	P00934	JW0003	threonine synthase	Basal machinery	P00934	['GO:0030170', 'GO:0004795']	False	False	False	False
thrA		0.8599615502513792	Output		b0002	945803	P00561	thrA2,thrA1,JW0001	ThrA	Basal machinery	P00561	['GO:0004072', 'GO:0005524', 'GO:0004412', 'GO:0042802', 'GO:0046872', 'GO:0070403', 'GO:0050661']	False	False	False	False
yifL		0.8599615502513792	Output		b4558	1450304	P0ADN6	JW3781	predicted lipoprotein	Basal machinery	P0ADN6	[]	False	False	False	False
umpG		0.8599615502513792	Output		b2744	947211	P0A840	JW2714,ygbC,surE	broad specificity 5'(3')-nucleotidase and polyphosphatase	Basal machinery	P0A840	['GO:0008254', 'GO:0008253', 'GO:0004309', 'GO:0050484', 'GO:0030145', 'GO:0000166']	False	False	False	False
xerC		0.8599615502513792	Output		b3811	948355	P0A8P6	JW3784	site-specific tyrosine recombinase	Basal machinery	P0A8P6	['GO:0003677', 'GO:0009009', 'GO:0009037']	False	False	False	False
umpH		0.80756393550158	Output		b0675	945283	P0AF24	JW0661,nagD	UMP phosphatase	M37.8	P0AF24	['GO:0008253', 'GO:0000287', 'GO:0016791']	False	False	False	False
xerD		0.8846122056017509	Output		b2894	947362	P0A8P8	xprB,JW2862	site-specific recombinase	Basal machinery	P0A8P8	['GO:0003677', 'GO:0009009', 'GO:0009037']	False	False	False	False
ygfB		0.8599615502513792	Output		b2909	947400	P0A8C4	JW5473	predicted protein	Basal machinery	P0A8C4	[]	False	False	False	False
mdtU		0.697995956450182	Output							Basal machinery		[]	False	False	False	False
yihI		0.8599615502513792	Output		b3866	948363	P0A8H6	JW3837	GAP-like protein that activates GTPase activity of Der	Basal machinery	P0A8H6	['GO:0005096']	False	False	False	False
mdtI		0.697995956450182	Output		b1599	947333	P69210	ydgE,JW1591	spermidine efflux transporter - MdtI subunit	Basal machinery	P69210	['GO:0015199', 'GO:0015297', 'GO:0015220', 'GO:0015606']	False	False	False	False
can		0.8846122056017509	Output		b0126	944832	P61517	yadF,cynT2,JW0122	carbonic anhydrase 2 monomer	Basal machinery	P61517	['GO:0004089', 'GO:0042802', 'GO:0008270']	False	False	False	False
purR	0.3678794411714785	0.5484546121444985	Middle	-0.3678794411714786	b1658	945226	P0ACP7	JW1650	PurR	M37.1	P0ACP7	['GO:0003700', 'GO:0001217', 'GO:0002057', 'GO:0042803', 'GO:0000976']	True	False	False	False
purC		0.813545207168804	Output		b2476	946957	P0A7D7	JW2461	PurC	M37.1	P0A7D7	['GO:0005524', 'GO:0097216', 'GO:0004639']	False	False	False	False
purB		0.813545207168804	Output		b1131	945695	P0AB89	JW1117	adenylosuccinate lyase	M37.1	P0AB89	['GO:0070626', 'GO:0097216', 'GO:0004018']	False	False	False	False
purF		0.813545207168804	Output		b2312	946794	P0AG16	JW2309	PurF	M37.1	P0AG16	['GO:0004044', 'GO:0016757', 'GO:0097216', 'GO:0042802', 'GO:0000287']	False	False	False	False
purE		0.8599615502513792	Output		b0523	949031	P0AG18	JW0512	PurE	Basal machinery	P0AG18	['GO:0034023', 'GO:0042802']	False	False	False	False
purK		0.8599615502513792	Output		b0522	945153	P09029	JW0511	N5-carboxyaminoimidazole ribonucleotide synthetase monomer	Basal machinery	P09029	['GO:0034028', 'GO:0005524', 'GO:0046872', 'GO:0004638']	False	False	False	False
purL		0.8599615502513792	Output		b2557	947032	P15254	purI,JW2541	phosphoribosylformylglycinamide synthetase	Basal machinery	P15254	['GO:0005524', 'GO:0016887', 'GO:0046872', 'GO:0004642']	False	False	False	False
chiA		0.697995956450182	Output		b3338	947837	P13656	JW3300,yheB	endochitinase	Basal machinery	P13656	['GO:0030246', 'GO:0008061', 'GO:0008843', 'GO:0003796']	False	False	False	False
groL		0.8846122056017509	Output		b4143	948665	P0A6F5	mopA,JW4103,groEL	GroEL chaperonin	Basal machinery	P0A6F5	['GO:0005524', 'GO:0016887', 'GO:0140662', 'GO:0042802', 'GO:0016853', 'GO:0000287', 'GO:0051082']	False	False	False	False
spoT		0.8599615502513792	Output		b3650	948159	P0AG24	JW3625	guanosine 3'-diphosphate 5'-triphosphate 3'-diphosphatase/GDP diphosphokinase/guanosine-3',5'-bis(diphosphate) 3'-diphosphatase	Basal machinery	P0AG24	['GO:0008728', 'GO:0008893', 'GO:0016301']	False	False	False	False
groS		0.8846122056017509	Output		b4142	948655	P0A6F9	JW4102,mopB,groES	GroES cochaperonin	Basal machinery	P0A6F9	['GO:0005524', 'GO:0042802', 'GO:0046872', 'GO:0044183', 'GO:0051087', 'GO:0051082']	False	False	False	False
cutA		0.8599615502513792	Output		b4137	948660	P69488	cutA1,JW4097,cycY	copper binding protein CutA	Basal machinery	P69488	['GO:0005507', 'GO:0046872']	False	False	False	False
ibsC		0.8599615502513792	Output		b4665	7751627	C1P615	JW2879.1	toxic peptide IbsC	Basal machinery	C1P615	[]	False	False	False	False
asnA		0.8599615502513792	Output		b3744	948258	P00963	JW3722	AsnA	Basal machinery	P00963	['GO:0004071', 'GO:0005524', 'GO:0042802', 'GO:0042803']	False	False	False	False
ycaR		0.8599615502513792	Output		b0917	945537	P0AAZ7	JW0900	conserved protein	Basal machinery	P0AAZ7	[]	False	False	False	False
mgtA		0.8789434853386427	Output		b4242	948778	P0ABB8	JW4201,corB,mgt	Mg<sup>2+</sup> / Ni<sup>2+</sup> transporting ATPase	M37.1	P0ABB8	['GO:0005524', 'GO:0016887', 'GO:0019829', 'GO:0046872', 'GO:0015662', 'GO:0015444']	False	False	False	False
cobT		0.8599615502513792	Output		b1991	946517	P36562	JW1969	CobT	Basal machinery	P36562	['GO:0008939']	False	False	False	False
cobU		0.8599615502513792	Output		b1993	946519	P0AE76	JW1971	CobU	Basal machinery	P0AE76	['GO:0043752', 'GO:0005524', 'GO:0008820', 'GO:0005525']	False	False	False	False
cobS		0.8599615502513792	Output		b1992	946520	P36561	JW1970	cobalamin 5'-phosphate synthase	Basal machinery	P36561	['GO:0051073', 'GO:0008818']	False	False	False	False
argS		0.8599615502513792	Output		b1876	946452	P11875	JW1865	arginyl-tRNA synthetase	Basal machinery	P11875	['GO:0004814', 'GO:0005524']	False	False	False	False
yfgG		0.8599615502513792	Output		b2504	946980	P64545	JW5399	predicted protein	Basal machinery	P64545	[]	False	False	False	False
coaD		0.8599615502513792	Output		b3634	947386	P0A6I6	yicA,JW3609,kdtB	pantetheine-phosphate adenylyltransferase monomer	Basal machinery	P0A6I6	['GO:0005524', 'GO:0042802', 'GO:0004595']	False	False	False	False
fmt		0.8599615502513792	Output		b3288	947779	P23882	JW3249,yhdD	10-formyltetrahydrofolate:L-methionyl-tRNA<sup>fMet</sup> <i>N</i>-formyltransferase	Basal machinery	P23882	['GO:0004479']	False	False	False	False
yjeV		0.8471267836967875	Output		b4670	7751630	C1P621	JW5740.1	small protein	M37.10	C1P621	[]	False	False	False	False
aroB		0.8599615502513792	Output		b3389	947927	P07639	JW3352	3-dehydroquinate synthase	Basal machinery	P07639	['GO:0003856', 'GO:0070403', 'GO:0008270']	False	False	False	False
rnlA		0.8624210102725889	Output		b2630	947107	P52129	std,JW2611,yfjN	CP4-57 prophage; RNase LS, toxin of the RnlAB toxin-antitoxin system	M37.15	P52129	['GO:0042803', 'GO:0004521']	False	False	False	False
yigB		0.8599615502513792	Output		b3812	948357	P0ADP0	JW3785	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase	Basal machinery	P0ADP0	['GO:0043726', 'GO:0000287', 'GO:0016791']	False	False	False	False
yigA		0.8599615502513792	Output		b3810	948359	P23305	JW3783	conserved protein	Basal machinery	P23305	[]	False	False	False	False
mrp		0.8599615502513792	Output		b2113	946627	P0AF08	JW2100	putative ATPase	Basal machinery	P0AF08	['GO:0051539', 'GO:0005524', 'GO:0016887', 'GO:0140663', 'GO:0046872']	False	False	False	False
grxC		0.8599615502513792	Output		b3610	948132	P0AC62	JW3585,yibM	reduced glutaredoxin 3	Basal machinery	P0AC62	['GO:0043295', 'GO:0015038', 'GO:0015035']	False	False	False	False
shoB		0.8599615502513792	Output		b4687	7751620	C1P611	JW2546.1,ryfB,yphI	toxic peptide ShoB	Basal machinery	C1P611	[]	False	False	False	False
hisF		0.8599615502513792	Output		b2025	946516	P60664	JW2007	imidazole glycerol phosphate synthase, HisF subunit	Basal machinery	P60664	['GO:0000107', 'GO:0016829']	False	False	False	False
hisA		0.8599615502513792	Output		b2024	946521	P10371	JW2006	N-(5'-phospho-L-ribosyl-formimino)-5-amino-1-(5'-phosphoribosyl)-4-imidazolecarboxamide isomerase	Basal machinery	P10371	['GO:0003949']	False	False	False	False
